Date,Close
2015-01-02,20.15782928466797
2015-01-05,19.938356399536133
2015-01-06,19.74138832092285
2015-01-07,20.208478927612305
2015-01-08,20.647424697875977
2015-01-09,20.394182205200195
2015-01-12,20.07904815673828
2015-01-13,20.15782928466797
2015-01-14,19.983375549316406
2015-01-15,20.450462341308594
2015-01-16,20.38855743408203
2015-01-20,20.411067962646484
2015-01-21,20.394182205200195
2015-01-22,20.917545318603516
2015-01-23,20.68681526184082
2015-01-26,20.78811264038086
2015-01-27,20.63054084777832
2015-01-28,20.69854164123535
2015-01-29,20.664535522460938
2015-01-30,20.075258255004883
2015-02-02,20.25657081604004
2015-02-03,20.386898040771484
2015-02-04,20.545547485351562
2015-02-05,20.65320587158203
2015-02-06,20.647541046142578
2015-02-09,20.488887786865234
2015-02-10,20.641876220703125
2015-02-11,20.49455451965332
2015-02-12,20.636207580566406
2015-02-13,19.735288619995117
2015-02-17,19.129003524780273
2015-02-18,19.02134895324707
2015-02-19,19.53130340576172
2015-02-20,19.55963706970215
2015-02-23,19.565305709838867
2015-02-24,19.667295455932617
2015-02-25,19.684289932250977
2015-02-26,19.644624710083008
2015-02-27,19.820280075073242
2015-03-02,19.888277053833008
2015-03-03,19.808942794799805
2015-03-04,19.55963706970215
2015-03-05,19.75227928161621
2015-03-06,19.41231918334961
2015-03-09,19.4576416015625
2015-03-10,19.21400260925293
2015-03-11,19.02701187133789
2015-03-12,19.361318588256836
2015-03-13,19.230995178222656
2015-03-16,19.50864028930664
2015-03-17,19.542640686035156
2015-03-18,19.576627731323242
2015-03-19,19.468978881835938
2015-03-20,19.808942794799805
2015-03-23,19.85993766784668
2015-03-24,19.621959686279297
2015-03-25,19.79761505126953
2015-03-26,19.689956665039062
2015-03-27,20.828855514526367
2015-03-30,20.908185958862305
2015-03-31,20.69854164123535
2015-04-01,20.88551902770996
2015-04-02,21.42947769165039
2015-04-06,21.554128646850586
2015-04-07,21.50879669189453
2015-04-08,21.48613739013672
2015-04-09,21.46913719177246
2015-04-10,21.44647216796875
2015-04-13,21.304811477661133
2015-04-14,21.412477493286133
2015-04-15,21.287817001342773
2015-04-16,21.180160522460938
2015-04-17,21.134828567504883
2015-04-20,21.333145141601562
2015-04-21,21.31048011779785
2015-04-22,21.259490966796875
2015-04-23,21.253820419311523
2015-04-24,21.259490966796875
2015-04-27,21.163164138793945
2015-04-28,21.10041046142578
2015-04-29,20.769563674926758
2015-04-30,20.62125587463379
2015-05-01,20.855133056640625
2015-05-04,21.1745662689209
2015-05-05,21.111818313598633
2015-05-06,21.22020721435547
2015-05-07,21.311481475830078
2015-05-08,21.39704132080078
2015-05-11,21.317180633544922
2015-05-12,21.4940185546875
2015-05-13,21.368518829345703
2015-05-14,21.636627197265625
2015-05-15,21.956064224243164
2015-05-18,21.973182678222656
2015-05-19,21.9788875579834
2015-05-20,22.189945220947266
2015-05-21,22.178543090820312
2015-05-22,22.161426544189453
2015-05-26,21.927547454833984
2015-05-27,22.075857162475586
2015-05-28,22.075857162475586
2015-05-29,22.02452278137207
2015-06-01,22.172834396362305
2015-06-02,21.7678279876709
2015-06-03,21.86479949951172
2015-06-04,21.625213623046875
2015-06-05,21.345705032348633
2015-06-08,21.499719619750977
2015-06-09,21.653736114501953
2015-06-10,21.693668365478516
2015-06-11,21.790645599365234
2015-06-12,21.739301681518555
2015-06-15,21.69937515258789
2015-06-16,22.030227661132812
2015-06-17,22.132898330688477
2015-06-18,22.315446853637695
2015-06-19,24.739795684814453
2015-06-22,24.562959671020508
2015-06-23,24.751192092895508
2015-06-24,25.019306182861328
2015-06-25,25.01360511779785
2015-06-26,25.099172592163086
2015-06-29,24.77402114868164
2015-06-30,24.939443588256836
2015-07-01,25.441429138183594
2015-07-02,25.418607711791992
2015-07-06,25.452842712402344
2015-07-07,25.949121475219727
2015-07-08,25.469951629638672
2015-07-09,25.395793914794922
2015-07-10,25.572633743286133
2015-07-13,25.5098819732666
2015-07-14,25.5098819732666
2015-07-15,25.344457626342773
2015-07-16,25.452842712402344
2015-07-17,25.35015869140625
2015-07-20,25.264596939086914
2015-07-21,25.110584259033203
2015-07-22,25.190446853637695
2015-07-23,25.099172592163086
2015-07-24,24.91092872619629
2015-07-27,24.831058502197266
2015-07-28,25.20973014831543
2015-07-29,25.318735122680664
2015-07-30,25.496593475341797
2015-07-31,25.278575897216797
2015-08-03,25.28430938720703
2015-08-04,25.34168815612793
2015-08-05,25.674449920654297
2015-08-06,25.800670623779297
2015-08-07,25.90394401550293
2015-08-10,25.81214714050293
2015-08-11,25.800670623779297
2015-08-12,25.64002799987793
2015-08-13,25.496593475341797
2015-08-14,25.961315155029297
2015-08-17,25.892467498779297
2015-08-18,25.726091384887695
2015-08-19,25.548229217529297
2015-08-20,25.215465545654297
2015-08-21,24.664688110351562
2015-08-24,23.804088592529297
2015-08-25,23.144296646118164
2015-08-26,23.97620964050293
2015-08-27,24.03931427001953
2015-08-28,23.94178581237793
2015-08-31,23.913097381591797
2015-09-01,23.44837188720703
2015-09-02,23.58032989501953
2015-09-03,23.936044692993164
2015-09-04,23.654916763305664
2015-09-08,23.947519302368164
2015-09-09,23.597545623779297
2015-09-10,23.609018325805664
2015-09-11,23.90736198425293
2015-09-14,23.71802520751953
2015-09-15,24.01636505126953
2015-09-16,24.37208366394043
2015-09-17,24.526988983154297
2015-09-18,24.22291374206543
2015-09-21,24.32618522644043
2015-09-22,22.60498809814453
2015-09-23,22.66236686706543
2015-09-24,23.56311798095703
2015-09-25,23.827037811279297
2015-09-28,23.190195083618164
2015-09-29,22.983646392822266
2015-09-30,23.241832733154297
2015-10-01,23.471324920654297
2015-10-02,23.999155044555664
2015-10-05,24.303234100341797
2015-10-06,24.0450496673584
2015-10-07,23.488536834716797
2015-10-08,23.964733123779297
2015-10-09,23.95899772644043
2015-10-12,24.119640350341797
2015-10-13,23.815561294555664
2015-10-14,23.362314224243164
2015-10-15,23.712289810180664
2015-10-16,23.91883659362793
2015-10-19,23.861465454101562
2015-10-20,23.56311798095703
2015-10-21,23.69508171081543
2015-10-22,24.32044792175293
2015-10-23,23.683605194091797
2015-10-26,23.73524284362793
2015-10-27,23.247570037841797
2015-10-28,23.34571075439453
2015-10-29,23.495803833007812
2015-10-30,23.409204483032227
2015-11-02,23.617040634155273
2015-11-03,23.645898818969727
2015-11-04,23.680540084838867
2015-11-05,23.819087982177734
2015-11-06,23.490032196044922
2015-11-09,23.85372543334961
2015-11-10,23.755586624145508
2015-11-11,23.605493545532227
2015-11-12,22.635644912719727
2015-11-13,22.42203712463379
2015-11-16,22.958925247192383
2015-11-17,22.722232818603516
2015-11-18,23.62858009338379
2015-11-19,23.726722717285156
2015-11-20,23.5823917388916
2015-11-23,24.009601593017578
2015-11-24,23.986501693725586
2015-11-25,24.021146774291992
2015-11-27,24.044233322143555
2015-11-30,23.62858009338379
2015-12-01,23.605493545532227
2015-12-02,23.559303283691406
2015-12-03,23.091699600219727
2015-12-04,23.755586624145508
2015-12-07,23.536212921142578
2015-12-08,23.41498374938965
2015-12-09,23.322622299194336
2015-12-10,23.27643394470215
2015-12-11,22.693370819091797
2015-12-14,22.681821823120117
2015-12-15,22.866554260253906
2015-12-16,23.553537368774414
2015-12-17,23.45538902282715
2015-12-18,23.432300567626953
2015-12-21,23.663223266601562
2015-12-22,23.917224884033203
2015-12-23,24.488750457763672
2015-12-24,24.321332931518555
2015-12-28,24.459880828857422
2015-12-29,24.6503963470459
2015-12-30,24.586885452270508
2015-12-31,24.33864974975586
2016-01-04,23.980724334716797
2016-01-05,23.998046875
2016-01-06,24.125057220458984
2016-01-07,23.299522399902344
